"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"559","Congrats Team #LALALAND on a roll!!Ì†ºÌøÜÌ†ΩÌ±èÌ†ºÌøªÌ†ºÌæâ https://t.co/jLyL3Sv4PV",FALSE,0,NA,2017-02-06 02:24:19,FALSE,NA,"828429081490423808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lozlalazza",0,FALSE,FALSE,NA,NA
"560","RT @LaLaLand: Love can change your life. ‚ù§Ô∏è @RyanGosling and Emma Stone make movie magic in #LALALAND. Now playing in theaters. https://t.c‚Ä¶",FALSE,0,NA,2017-02-06 02:23:51,FALSE,NA,"828428966201548801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JHockenbrough",346,TRUE,FALSE,NA,NA
"561","I'd rather hear Sebastian and The Messengers play at halftime. #lalaland #bringbackjazz",FALSE,1,NA,2017-02-06 02:22:05,FALSE,NA,"828428522284724224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LincolnLog19",1,FALSE,FALSE,NA,NA
"562","#lalaland is probably my new favorite movie",FALSE,0,NA,2017-02-06 02:15:34,FALSE,NA,"828426880328007681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smartiepants00",0,FALSE,FALSE,NA,NA
"563","RT @Variety: #LaLaLand launches in Imax with a dramatic new poster. https://t.co/y6SjATSjn0 https://t.co/0bhF7QNHMM",FALSE,0,NA,2017-02-06 02:15:12,FALSE,NA,"828426790033031169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karlazuga_",617,TRUE,FALSE,NA,NA
"564","RT @eOnefilms: Tweet us your favourite scene from #LALALAND for a chance to win a signed poster &amp; Vinyl gift set! Now playing! https://t.co‚Ä¶",FALSE,0,NA,2017-02-06 02:13:58,FALSE,NA,"828426480233377792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poutyforyou",10,TRUE,FALSE,NA,NA
"565","@eOnefilms The traffic jam! #LALALAND",FALSE,0,"eOnefilms",2017-02-06 02:13:53,FALSE,"828370794170421252","828426459299643392","74232364","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poutyforyou",0,FALSE,FALSE,NA,NA
"566","RT @LaLaLand: Love can change your life. Ì†ºÌºÉ  #LALALAND is now nominated for 14 Academy Awards including Best Picture! See it now: https://t.‚Ä¶",FALSE,0,NA,2017-02-06 02:13:17,FALSE,NA,"828426305087627264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dxeana",598,TRUE,FALSE,NA,NA
"567","RT @BangTidyStyling: Jess Glynne interview Ì†ºÌæ•
#jessglynne #britinla #fashionstylist #bangtidystyling #lalaland @‚Ä¶ https://t.co/I8vsRKqw3n",FALSE,0,NA,2017-02-06 02:13:06,FALSE,NA,"828426262267953153",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheHannahMary",1,TRUE,FALSE,NA,NA
"568","RT @delia_a: What I drew earlier today
#LaLaLand #watercolor https://t.co/kQDhkYTPN6",FALSE,0,NA,2017-02-06 02:12:30,FALSE,NA,"828426109234536450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delia_a",2,TRUE,FALSE,NA,NA
"569","Emma Stone Talks to First Showing About 'La La Land' #LaLaLand https://t.co/T00GKmYHmg https://t.co/yx0Hm1SMVj",FALSE,0,NA,2017-02-06 02:08:55,FALSE,NA,"828425208449134593",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Music_IntheDark",1,FALSE,FALSE,NA,NA
"570","RT @MovieMantz: BREAKING!! CONGRATS to #DamienChazelle for winning the 2016 Directors Guild of America Award for #LaLaLand!! https://t.co/S‚Ä¶",FALSE,0,NA,2017-02-06 02:07:32,FALSE,NA,"828424859671810049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaisingHope96",31,TRUE,FALSE,NA,NA
"571","RT @LaLaLand: Send your friends a bit of #LALALAND magic with the official iOS stickers app! https://t.co/NGShJpieDR https://t.co/PvtAwGgNDG",FALSE,0,NA,2017-02-06 02:05:59,FALSE,NA,"828424471044358146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dinho1Carvalho",355,TRUE,FALSE,NA,NA
"572","RT @LaLaLand: Congratulations to #LALALAND director Damien Chazelle on his Directors Guild of America Award! Ì†ºÌæâ https://t.co/fZWtBCf7aY",FALSE,0,NA,2017-02-06 02:03:58,FALSE,NA,"828423960408625152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaaamsty",551,TRUE,FALSE,NA,NA
"573","RT @alandakariza: To those who love #LaLaLand, 14 years ago we have ""Biarkan Bintang Menari"" starring @ariyowahab &amp; Ladya Cheryl. https://t‚Ä¶",FALSE,0,NA,2017-02-06 02:01:45,FALSE,NA,"828423403530915840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstevanCK",55,TRUE,FALSE,NA,NA
"574","Oh hey, John Legend, the Destroyer of Jazz, is here at #SB51. #LaLaLand #SuperBowl",FALSE,5,NA,2017-02-06 01:58:56,FALSE,NA,"828422694911823872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kenjfuj",0,FALSE,FALSE,NA,NA
"575","La La Land and Arrival. 2 down, 7 to go. #Oscars2017 #OscarNoms #LALALAND #arrival #BestPicture",FALSE,0,NA,2017-02-06 01:58:08,FALSE,NA,"828422495610998784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tpaismonteiro",0,FALSE,FALSE,NA,NA
"576","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 01:58:08,FALSE,NA,"828422494923190274",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","julioflomar",1351,TRUE,FALSE,NA,NA
"577","RT @IAmKarlMarks: Exhibit B: what we wanted from @RyanGosling in #LALALAND (a fucking line goddammit) https://t.co/YFpEacF2Dr",FALSE,0,NA,2017-02-06 01:58:06,FALSE,NA,"828422484844163073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelmcriles911",6,TRUE,FALSE,NA,NA
"578","This #SuperBowl is better than #LALALAND but mostly because La La Land wasn't all that great really.",FALSE,1,NA,2017-02-06 01:57:43,FALSE,NA,"828422390342361088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tonyheyl",0,FALSE,FALSE,NA,NA
"579","RT @LandmarkLTC: #RT by 2/15/17 for a chance to #win!¬†#LaLaLAND is now playing at Landmark Theatres nationwide! Get Tickets now:¬†https://t.‚Ä¶",FALSE,0,NA,2017-02-06 01:57:05,FALSE,NA,"828422229587288064",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","briefslanyard21",176,TRUE,FALSE,NA,NA
"580","It's been too long that we didn't have such a great and honest movie. #LaLaLand #IknowthatIamlate #reality",FALSE,0,NA,2017-02-06 01:55:23,FALSE,NA,"828421800581160960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobbyRidhuan",0,FALSE,FALSE,NA,NA
"581","Our new cover! ""City of stars"" from ""La La Land"" :) #lalaland #CityOfStars https://t.co/3OFuo8nr4X",FALSE,0,NA,2017-02-06 01:54:24,FALSE,NA,"828421555118075904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Olushka_1995",0,FALSE,FALSE,NA,NA
"582","Just saw #LALALAND and I don't get the hype...",FALSE,0,NA,2017-02-06 01:54:18,FALSE,NA,"828421527544688641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrystalTheBruce",0,FALSE,FALSE,NA,NA
"583","RT @LandmarkLTC: #RT by 2/15/17 for a chance to #win!¬†#LaLaLAND is now playing at Landmark Theatres nationwide! Get Tickets now:¬†https://t.‚Ä¶",FALSE,0,NA,2017-02-06 01:52:11,FALSE,NA,"828420995224629250",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","forcepstimulus",176,TRUE,FALSE,NA,NA
"584","Musicals are not thing, but this movie was just amazing Ì†ΩÌ±çÌ†ΩÌ±ç #LALALAND https://t.co/eqIRyIWPB4",FALSE,0,NA,2017-02-06 01:49:11,FALSE,NA,"828420240161828865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyV_ega",0,FALSE,FALSE,NA,NA
"585","RT @abi_gael_: when you and your friend sing along to Take On Me in the movie theater #lalaland",FALSE,0,NA,2017-02-06 01:48:27,FALSE,NA,"828420057311084544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rexbeccaxjc",1,TRUE,FALSE,NA,NA
"586","when you and your friend sing along to Take On Me in the movie theater #lalaland",FALSE,1,NA,2017-02-06 01:47:57,FALSE,NA,"828419932819976197",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abi_gael_",1,FALSE,FALSE,NA,NA
"587","RT @LaLaLand: #LALALAND starring @RyanGosling &amp; Emma Stone has been nominated for 14 Academy Awards! Get tickets &amp; see it today: https://t.‚Ä¶",FALSE,0,NA,2017-02-06 01:47:35,FALSE,NA,"828419840750690304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aidakamarina",2511,TRUE,FALSE,NA,NA
"588","@LaLaLand Now one of my favorites movies ever! #LALALAND #LaLaLandMovie",FALSE,1,"LaLaLand",2017-02-06 01:47:15,FALSE,NA,"828419754297851907","4709822887","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophieGalicia",0,FALSE,FALSE,NA,NA
"589","Fortunately I'm not on a date this time so I can fucking sob at the ending alone in peace ‚ú® #LALALAND",FALSE,0,NA,2017-02-06 01:47:06,FALSE,NA,"828419715303358464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HugAlice",0,FALSE,FALSE,NA,NA
"590","Congratulations to #LALALAND director Damien Chazelle on his DGA for Outstanding Directorial Achievement In Feature‚Ä¶ https://t.co/a0yWWrfVL2",FALSE,1,NA,2017-02-06 01:46:47,TRUE,NA,"828419635678621696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lalalandmoviesg",0,FALSE,FALSE,NA,NA
"591","RT @AMCTheatres: FOLLOW &amp; RT for a chance to this @IMAX #LaLaLand poster &amp; music sheet. Experience the movie in #IMAX this weekend! https:/‚Ä¶",FALSE,0,NA,2017-02-06 01:46:33,FALSE,NA,"828419579944849410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KouponKat",471,TRUE,FALSE,NA,NA
"592","Tonight is a lovely night to see #LALALAND. Ì†ºÌºÉ  Experience it in @IMAX and... https://t.co/HzpBUWMzNJ by #hgermanjimenez via @c0nvey",FALSE,0,NA,2017-02-06 01:46:13,FALSE,NA,"828419493789581312",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","capacidad2016",0,FALSE,FALSE,NA,NA
"593","RT @GiteshPandya: Big #boxoffice winners this yr have been low-cost films #HiddenFigures, #Split &amp; #LaLaLand. $65M combined budgets, headin‚Ä¶",FALSE,0,NA,2017-02-06 01:43:56,FALSE,NA,"828418921283907586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edwimb",24,TRUE,FALSE,NA,NA
"594","Saw La La Land again today because Phill hadn't seen it and to spite @cjeanell Ì†ΩÌ∏ú #lalaland https://t.co/VlL3a5fwx9",FALSE,0,NA,2017-02-06 01:43:51,FALSE,NA,"828418899540467713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatsSoWildcat",0,FALSE,FALSE,NA,NA
"595","RT @alandakariza: To those who love #LaLaLand, 14 years ago we have ""Biarkan Bintang Menari"" starring @ariyowahab &amp; Ladya Cheryl. https://t‚Ä¶",FALSE,0,NA,2017-02-06 01:43:37,FALSE,NA,"828418840816029696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yesferdinand",55,TRUE,FALSE,NA,NA
"596","""City of Stars"", ""Mia and Sebastian's theme"" and ""Planetarium"" are such beautiful songs. #LALALAND",FALSE,0,NA,2017-02-06 01:40:32,FALSE,NA,"828418062953148416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CJDaniels77",0,FALSE,FALSE,NA,NA
"597","Watching #LALALAND and trying not to think of privilege... how the shit did this win so many awards???? Ì†ΩÌ∏ï",FALSE,0,NA,2017-02-06 01:39:43,FALSE,NA,"828417857490927616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DesignerTanya",0,FALSE,FALSE,NA,NA
"598","Awesome halftime show Gaga #PepsiHalftime #SuperBowl #ladygaga #LALALAND",FALSE,0,NA,2017-02-06 01:37:05,FALSE,NA,"828417194254008320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shann762",0,FALSE,FALSE,NA,NA
"599","She fucking slayed her performance!!!! #LALALAND #SuperBowl2017",FALSE,0,NA,2017-02-06 01:34:40,FALSE,NA,"828416588441346052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princessrubi6",0,FALSE,FALSE,NA,NA
"600","RT @fusselcat: ""Here's to the fools, who dream..."" Ì†ºÌæºÌ†ºÌæπ #lalaland #emmastone #ryangosling #justinhurwitz #score #soundtrack #drawing #sketch‚Ä¶",FALSE,0,NA,2017-02-06 01:32:12,FALSE,NA,"828415969253064704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eliladyb",2,TRUE,FALSE,NA,NA
"601","Lady Gaga ripped it!!!

Awesome half time performance! 

#ladygaga 
#LALALAND 
#LadyGagaSuperBowl 
#Halftime 
#Meta4rikalMindz",FALSE,0,NA,2017-02-06 01:31:52,FALSE,NA,"828415882175119361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meta4rikalMindz",0,FALSE,FALSE,NA,NA
"602","Just saw #LALALAND fantastic movie, Oscar worthy... hmmm... I would give it to #moonlight",FALSE,0,NA,2017-02-06 01:31:08,FALSE,NA,"828415696879091712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","G_eoc",0,FALSE,FALSE,NA,NA
"603","Way to make Houston proud Lady Gaga! #PepsiHalftime #SuperBowl #SB51 #ladygaga #LALALAND",FALSE,2,NA,2017-02-06 01:29:17,FALSE,NA,"828415234952019969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraTarrTaylor",0,FALSE,FALSE,NA,NA
"604","RT @HOLLe_in_one: I think @RyanGosling should play the piano next year at Super Bowl 52. #LALALAND",FALSE,0,NA,2017-02-06 01:24:56,FALSE,NA,"828414137088753666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AC_Chilling",1,TRUE,FALSE,NA,NA
"605","I think @RyanGosling should play the piano next year at Super Bowl 52. #LALALAND",FALSE,5,NA,2017-02-06 01:24:33,FALSE,NA,"828414041295036416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HOLLe_in_one",1,FALSE,FALSE,NA,NA
"606","@MissMovies do you think she saw it on #LaLaLand and said ""Fuck, I want that at the Super Bowl!"" ?",FALSE,1,"MissMovies",2017-02-06 01:24:00,FALSE,"828413356264476672","828413904917245952","28916526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcelroyben13",0,FALSE,FALSE,NA,NA
"607","@marcscibilia is touching down in #LaLaLand Ì†ΩÌª¨‚ú® https://t.co/ekCWQjlaJ2",FALSE,2,"marcscibilia",2017-02-06 01:23:41,FALSE,NA,"828413822843117569","14263697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCiBiLiAFANS",0,FALSE,FALSE,NA,NA
"608","RT @blockbustercast: Ben gave his review of #LaLaLand on #Youtube. Check it out!Ì†ΩÌ±çÌ†ºÌæ•Ì†ºÌæ¨Ì†ºÌæû#PodernFamily #RoadtotheOscars https://t.co/vxBm4av2l3‚Ä¶",FALSE,0,NA,2017-02-06 01:22:53,FALSE,NA,"828413621642354690",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MARCHBrosCinema",2,TRUE,FALSE,NA,NA
"609","What is up with these slow song song putting to sleep Ì†ΩÌ∏¥ Ì†ΩÌ∏¥Ì†ΩÌ∏¥#ladygaga #LALALAND #SuperBowl",FALSE,0,NA,2017-02-06 01:22:09,FALSE,NA,"828413436182806529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1bluekitty1920",0,FALSE,FALSE,NA,NA
"610","@eOnefilms when mia walks back into the party and everything is in slow-mo! #LALALAND",FALSE,0,"eOnefilms",2017-02-06 01:21:43,FALSE,"828370794170421252","828413329005748225","74232364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","debsterbread",0,FALSE,FALSE,NA,NA
"611","@eOnefilms When Mia dances to ""I Ran"" at the party and Seb is in the 80s cover band. #LALALAND",FALSE,0,"eOnefilms",2017-02-06 01:20:14,FALSE,"828370794170421252","828412956161560576","74232364","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adi1486",0,FALSE,FALSE,NA,NA
"612","#LaLaLand won the DGA award for Best Director. Is anyone surprised? https://t.co/eabD006fZL https://t.co/N08kpBc5o8",FALSE,1,NA,2017-02-06 01:19:28,FALSE,NA,"828412764607614977",NA,"<a href=""http://www.craveonline.com"" rel=""nofollow"">CRAVE WP TWEETS</a>","CraveOnline",0,FALSE,FALSE,NA,NA
"613","I cant even explain how good #LALALAND was. I was actually balling in the middle of the theatre.",FALSE,1,NA,2017-02-06 01:18:26,FALSE,NA,"828412501251420161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BowmanMakenna",0,FALSE,FALSE,NA,NA
"614","RT @blockbustercast: Ben gave his review of #LaLaLand on #Youtube. Check it out!Ì†ΩÌ±çÌ†ºÌæ•Ì†ºÌæ¨Ì†ºÌæû#PodernFamily #RoadtotheOscars https://t.co/vxBm4av2l3‚Ä¶",FALSE,0,NA,2017-02-06 01:18:25,FALSE,NA,"828412498906927110",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMR1022",2,TRUE,FALSE,NA,NA
"615","Ben gave his review of #LaLaLand on #Youtube. Check it out!Ì†ΩÌ±çÌ†ºÌæ•Ì†ºÌæ¨Ì†ºÌæû#PodernFamily #RoadtotheOscars‚Ä¶ https://t.co/fWJfDEpLwe",FALSE,2,NA,2017-02-06 01:18:05,TRUE,NA,"828412413703778308",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","blockbustercast",2,FALSE,FALSE,NA,NA
"616","Love! Love! Love! Love everything about this movie, glad finally watch it... #LalaLand‚Ä¶ https://t.co/NdnDNU82gA",FALSE,0,NA,2017-02-06 01:15:47,FALSE,NA,"828411836055818246",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","delimakmur",0,FALSE,FALSE,"106.90907","-6.15242"
"617","RT @eOnefilms: Tweet us your favourite scene from #LALALAND for a chance to win a signed poster &amp; Vinyl gift set! Now playing! https://t.co‚Ä¶",FALSE,0,NA,2017-02-06 01:14:28,FALSE,NA,"828411505263652864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kristenlew777",10,TRUE,FALSE,NA,NA
"618","The city of stars song from #LALALAND has me hooked I had to get the song have 2 watch the film @RyanGosling you si‚Ä¶ https://t.co/33yBUi1V7C",FALSE,0,NA,2017-02-06 01:14:24,TRUE,NA,"828411487127478276",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeonLayton",0,FALSE,FALSE,NA,NA
"619","RT @alandakariza: To those who love #LaLaLand, 14 years ago we have ""Biarkan Bintang Menari"" starring @ariyowahab &amp; Ladya Cheryl. https://t‚Ä¶",FALSE,0,NA,2017-02-06 01:13:48,FALSE,NA,"828411337076207616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noviazarita",55,TRUE,FALSE,NA,NA
"620","Watching #LaLaLand",FALSE,0,NA,2017-02-06 01:10:27,FALSE,NA,"828410495786967040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mindthebat",0,FALSE,FALSE,NA,NA
"621","RT @IndieWire: In order to shoot #LaLaLand, Oscar nominee Linus Sandgren had to turn the camera into a dancer of its own https://t.co/CMc8H‚Ä¶",FALSE,0,NA,2017-02-06 01:10:00,FALSE,NA,"828410379617304578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nSydious",22,TRUE,FALSE,NA,NA
"622","OMG #LaLaLand was soooo good! Why did it take me so long to see this? Ì†ΩÌ∏ç",FALSE,0,NA,2017-02-06 01:08:59,FALSE,NA,"828410125065023489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Malaika8607",0,FALSE,FALSE,NA,NA
"623","RT @cinemasthisweek: Which film are you watching this weekend? #T2trainspotting #Trainspotting2 #SingMovie #LaLaLand #SplitMovie #Split",FALSE,0,NA,2017-02-06 01:06:39,FALSE,NA,"828409537648484352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcavoyed2",2,TRUE,FALSE,NA,NA
"624","RT @RozKaveney: If you want to understand what #Lalaland is trying to do - and it only partly succeeds - watch the uncut version of NEW YOR‚Ä¶",FALSE,0,NA,2017-02-06 01:06:34,FALSE,NA,"828409515469070336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MusicforFilmsUK",2,TRUE,FALSE,NA,NA
"625","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 01:05:57,FALSE,NA,"828409360397303809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargiePJ",1351,TRUE,FALSE,NA,NA
"626","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 01:04:54,FALSE,NA,"828409095992532993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sim0nsnow",1351,TRUE,FALSE,NA,NA
"627","Love can change your whole life. See #LaLaLand #NowPlaying! Get your tickets here: https://t.co/Rc64LRmkvg https://t.co/YhZ6XkmAjF",FALSE,0,NA,2017-02-06 01:01:03,FALSE,NA,"828408126617612288",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Kerasotes",0,FALSE,FALSE,NA,NA
"628","Love can change your whole life. See #LaLaLand #NowPlaying! Get your tickets here: https://t.co/Q5b8VSYCVn https://t.co/OkEPoGLanq",FALSE,1,NA,2017-02-06 01:01:02,FALSE,NA,"828408125178966020",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ShowPlaceICON",0,FALSE,FALSE,NA,NA
"629","RT @sarahfmcdonald: ""LOOK AT WHAT I BUILT YOU LOVE ME""/#lalaland #thenotebook https://t.co/LDNO874aU1",FALSE,0,NA,2017-02-06 00:58:37,FALSE,NA,"828407514844844032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaferBrunis",2,TRUE,FALSE,NA,NA
"630","All I know is Falcons and Patriots fans can both agree La La Land is the best event of the year. #SuperBowl #LaLaLand",FALSE,0,NA,2017-02-06 00:56:24,FALSE,NA,"828406958482919424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patweets7",0,FALSE,FALSE,NA,NA
"631","RT @LandmarkLTC: #RT by 2/15/17 for a chance to #win!¬†#LaLaLAND is now playing at Landmark Theatres nationwide! Get Tickets now:¬†https://t.‚Ä¶",FALSE,0,NA,2017-02-06 00:56:13,FALSE,NA,"828406910088998912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","lamplighterport",176,TRUE,FALSE,NA,NA
"632","RT @RachelZoe: Seriously obsessed with #LaLaLand..you need to see it if you haven't!! A must-see!! XoRZ https://t.co/h2UciAjedB https://t.c‚Ä¶",FALSE,0,NA,2017-02-06 00:56:09,FALSE,NA,"828406896650571777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ne_daisey",68,TRUE,FALSE,NA,NA
"633","#LaLaLandMovie is abt love &amp; #LALALAND TWO is abt #DemocraticDictator hate #Hitler #Dictator #auschwitz‚Ä¶ https://t.co/7krVk8DYrj",FALSE,0,NA,2017-02-06 00:54:39,TRUE,NA,"828406519511261185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gangactor",0,FALSE,FALSE,NA,NA
"634","RT @ggilbert: I could not be more excited! Huge congrats to everyone on team #LaLaLand !! https://t.co/x4xtv8beQg",FALSE,0,NA,2017-02-06 00:53:53,FALSE,NA,"828406323909890048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ne_daisey",7,TRUE,FALSE,NA,NA
"635","RT @LaLaLand: Love can change your life. Ì†ºÌºÉ  #LALALAND is now nominated for 14 Academy Awards including Best Picture! See it now: https://t.‚Ä¶",FALSE,0,NA,2017-02-06 00:53:35,FALSE,NA,"828406247321903104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","areweloststars",598,TRUE,FALSE,NA,NA
"636","RT @LaLaLand: Watch #LALALAND director Damien Chazelle work with cameraman Ari Robbins to execute a precision whip pan in this behind-the-s‚Ä¶",FALSE,0,NA,2017-02-06 00:53:31,FALSE,NA,"828406232973246464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charles_Ryder",1351,TRUE,FALSE,NA,NA
"637","The ending of La La Land hurts my heart
WHY  #lalaland",FALSE,1,NA,2017-02-06 00:50:03,FALSE,NA,"828405358116823040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corpsebxby78",0,FALSE,FALSE,NA,NA
"638","RT @LaLaLand: Love can change your life. ‚ù§Ô∏è @RyanGosling and Emma Stone make movie magic in #LALALAND. Now playing in theaters. https://t.c‚Ä¶",FALSE,0,NA,2017-02-06 00:50:01,FALSE,NA,"828405351087120384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PianoFreak9",346,TRUE,FALSE,NA,NA
